country,measurement_period,website,website_rank,cdn_provider,cdn_jurisdiction,as_number,ip_address,source,extraction_date
MM,202406,NULL,NULL,akamai,US,135405,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,akamai,US,136210,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,akamai,US,136210,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,akamai,US,136255,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,akamai,US,136255,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,akamai,US,136442,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,akamai,US,136442,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,akamai,US,136480,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,akamai,US,136480,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,akamai,US,45558,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,akamai,US,45558,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,akamai,US,9988,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,akamai,US,9988,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,133384,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,133385,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,134840,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,135405,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,136210,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,136255,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,136480,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,45558,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,alibaba,China,9988,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,133384,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,133385,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,133524,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,134840,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,135405,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,136210,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,136255,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,136442,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,136480,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,45558,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,amazon,US,9988,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,bunnycdn,Slovenia,133384,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,133385,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,133524,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,134739,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,134840,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,135405,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,136210,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,136255,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,136442,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,bunnycdn,Slovenia,136480,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cdn77,UK,133384,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cdn77,UK,133385,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cdn77,UK,133524,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cdn77,UK,134840,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cdn77,UK,135405,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cdn77,UK,136210,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cdn77,UK,136480,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cdn77,UK,9988,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,133384,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,133384,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,133385,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,133385,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,133524,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,133524,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,134840,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,134840,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,135405,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,135405,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,136210,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,136210,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,136255,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,136255,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,136442,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,136442,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,136480,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,136480,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudflare,US,45558,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,9988,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudflare,US,9988,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,cloudfront,US,133384,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,133385,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,133524,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,134739,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,134840,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,135405,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,136210,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,136255,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,136442,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,136480,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,cloudfront,US,9988,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,133384,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,133384,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,fastly,US,133385,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,133385,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,fastly,US,133524,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,133524,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,134840,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,134840,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,fastly,US,135405,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,135405,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,fastly,US,136210,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,136210,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,fastly,US,136442,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,136480,NULL,lccrawresults,2024-06-02
MM,202406,NULL,NULL,fastly,US,136480,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,fastly,US,45558,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,13335,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,133384,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,133385,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,133524,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,134840,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,135405,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,136210,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,136255,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,136442,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,136480,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,45558,NULL,lccrawresults,2024-06-20
MM,202406,NULL,NULL,microsoft,US,9988,NULL,lccrawresults,2024-06-20
MM,202408,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2024-08-09
MM,202408,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2024-08-19
MM,202408,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-08-09
MM,202408,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-08-19
MM,202408,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-08-09
MM,202408,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-08-19
MM,202408,NULL,NULL,cdn77,UK,45558,NULL,lccrawresults,2024-08-09
MM,202408,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-08-09
MM,202408,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-08-19
MM,202408,NULL,NULL,facebook,US,13335,NULL,lccrawresults,2024-08-19
MM,202408,NULL,NULL,fastly,US,133524,NULL,lccrawresults,2024-08-09
MM,202408,NULL,NULL,fastly,US,45558,NULL,lccrawresults,2024-08-19
MM,202408,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-08-09
MM,202408,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-08-19
MM,202409,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2024-09-17
MM,202409,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2024-09-16
MM,202409,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-09-17
MM,202409,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-09-16
MM,202409,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-09-17
MM,202409,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-09-16
MM,202409,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-09-17
MM,202409,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-09-16
MM,202409,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2024-09-17
MM,202409,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2024-09-16
MM,202409,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-09-17
MM,202409,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-09-16
MM,202410,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2024-10-17
MM,202410,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-10-17
MM,202410,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-10-17
MM,202410,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-10-17
MM,202410,NULL,NULL,facebook,US,13335,NULL,lccrawresults,2024-10-17
MM,202410,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2024-10-17
MM,202410,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-10-17
MM,202411,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2024-11-17
MM,202411,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-11-17
MM,202411,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-11-17
MM,202411,NULL,NULL,cdn77,UK,133524,NULL,lccrawresults,2024-11-17
MM,202411,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-11-17
MM,202411,NULL,NULL,facebook,US,13335,NULL,lccrawresults,2024-11-17
MM,202411,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2024-11-17
MM,202411,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-11-17
MM,202412,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2024-12-18
MM,202412,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2024-12-18
MM,202412,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2024-12-18
MM,202412,NULL,NULL,cdn77,UK,134739,NULL,lccrawresults,2024-12-18
MM,202412,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2024-12-18
MM,202412,NULL,NULL,facebook,US,13335,NULL,lccrawresults,2024-12-18
MM,202412,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2024-12-18
MM,202412,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2024-12-18
MM,202501,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2025-01-17
MM,202501,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2025-01-17
MM,202501,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2025-01-17
MM,202501,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2025-01-17
MM,202501,NULL,NULL,facebook,US,13335,NULL,lccrawresults,2025-01-17
MM,202501,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2025-01-17
MM,202501,NULL,NULL,microsoft,US,134739,NULL,lccrawresults,2025-01-17
MM,202502,NULL,NULL,akamai,US,132167,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,13335,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,133384,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,133385,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,133524,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,134739,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,135300,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,135405,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,135589,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,136210,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,136255,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,136442,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,136480,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,akamai,US,9988,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,132167,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,13335,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,133385,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,134739,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,135300,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,135405,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,135589,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,136210,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,136255,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,136442,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,136480,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,alibaba,China,9988,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,132167,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,13335,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,133385,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,133524,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,134739,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,135300,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,135405,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,135589,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,136210,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,136255,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,amazon,US,9988,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,132167,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,13335,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,133384,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,133385,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,133524,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,134739,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,135300,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,135405,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,135589,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,136210,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,136255,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,136442,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,136480,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,cloudflare,US,9988,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,facebook,US,13335,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,facebook,US,9988,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,132167,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,13335,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,133384,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,133385,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,133524,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,134739,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,135300,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,135405,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,135589,NULL,lccrawresults,2025-02-17
MM,202502,NULL,NULL,fastly,US,136210,NULL,lccrawresults,2025-02-17
